id,articleType,productDisplayName,gender,baseColour,season,year,usage,category,image_path
27203,Jeans,Doodle Kids Boy  Blue Jeans,Men,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/27203.jpg
11344,Jeans,Lee Men Blue Chicago Fit Jeans,Men,Blue,Summer,2017.0,Casual,Jeans,data/subset/images/11344.jpg
12753,Jeans,Spykar Men Ep Jeans Black Jeans,Men,Black,Fall,2011.0,Casual,Jeans,data/subset/images/12753.jpg
46906,Jeans,Peter England Men Blue Jeans,Men,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/46906.jpg
52553,Jeans,Pepe Jeans Women Blue Jeans,Women,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/52553.jpg
14131,Jeans,Flying Machine Women Washed Blue Jeans,Women,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/14131.jpg
52555,Jeans,Pepe Jeans Women Blue Jeans,Women,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/52555.jpg
14118,Jeans,Flying Machine Men Blue Jeans,Men,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/14118.jpg
11306,Jeans,Wrangler Women Blue Sophia Jeans,Women,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/11306.jpg
4977,Jeans,Gini and Jony Boy's Kang Jeans Infant Kidswear,Men,Blue,Summer,2011.0,Casual,Jeans,data/subset/images/4977.jpg
14126,Jeans,Flying Machine Women Washed Blue Jeans,Women,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/14126.jpg
51600,Jeans,Wrangler Women Blue Molly Jeans,Women,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/51600.jpg
44582,Jeans,Lee Men Bern Navy Blue Jeans,Men,Navy Blue,Summer,2017.0,Casual,Jeans,data/subset/images/44582.jpg
11309,Jeans,Wrangler Men Blue Floyd Jeans,Men,,Fall,2016.0,Casual,Jeans,data/subset/images/11309.jpg
31339,Jeans,Locomotive Men Washed Blue Jeans,Men,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/31339.jpg
51366,Jeans,Spykar Women Blue Jeans,Women,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/51366.jpg
41349,Jeans,Wrangler Men Blue Skanders Jeans,Men,Blue,Spring,2013.0,Casual,Jeans,data/subset/images/41349.jpg
58222,Jeans,Vero Moda Women Blue Denim Jeans,Women,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/58222.jpg
52523,Jeans,Pepe Jeans Women Blue Jeans,Women,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/52523.jpg
40926,Jeans,Gini and Jony Boys Comics Blue Jeans,Boys,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/40926.jpg
16513,Jeans,Locomotive Men Washed Blue Jeans,Men,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/16513.jpg
51585,Jeans,Wrangler Women Navy Blue Giselle Jeans,Women,Navy Blue,Summer,2012.0,Casual,Jeans,data/subset/images/51585.jpg
11303,Jeans,Wrangler Women Blue Sophia Jeans,Women,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/11303.jpg
51508,Jeans,Denizen Women Navy Blue Jeans,Women,Navy Blue,Summer,2012.0,Casual,Jeans,data/subset/images/51508.jpg
11305,Jeans,Wrangler Women Blue Custom Jeans,Women,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/11305.jpg
23400,Jeans,Spykar Women Blue Jeans,Women,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/23400.jpg
57077,Jeans,Elle Women Light Blue Jeans,Women,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/57077.jpg
43421,Jeans,Spykar Men Navy Blue Jeans,Men,Navy Blue,Summer,2012.0,Casual,Jeans,data/subset/images/43421.jpg
11236,Jeans,Flying Machine Women Low Rise Blue Jeans,Women,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/11236.jpg
33306,Jeans,Gini and Jony Boys Washed Grey Jeans,Boys,Grey,Summer,2012.0,Casual,Jeans,data/subset/images/33306.jpg
50955,Jeans,Lee Womens Blue Roxy Fit Jeans,Women,Blue,Winter,2011.0,Casual,Jeans,data/subset/images/50955.jpg
4978,Jeans,Gini and Jony Boy's Kang Jeans Kidswear,Men,Blue,Summer,2011.0,Casual,Jeans,data/subset/images/4978.jpg
7708,Jeans,Jealous 21 Women Aliah Blue Jegging,Women,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/7708.jpg
11242,Jeans,Flying Machine Women Veron Black Jeans,Women,Black,Fall,2011.0,Casual,Jeans,data/subset/images/11242.jpg
11295,Jeans,Wrangler Men Blue Texas Jeans,Men,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/11295.jpg
31350,Jeans,Locomotive Men Washed Blue Jeans,Men,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/31350.jpg
12828,Jeans,Spykar Men Washed Blue Jeans,Men,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/12828.jpg
13261,Jeans,Palm Tree Kids Girl Washed Blue Jeans,Women,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/13261.jpg
31162,Jeans,Gini and Jony Kids Unisex Blue Jeans,Unisex,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/31162.jpg
53286,Jeans,Locomotive Men Blue Jeans,Men,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/53286.jpg
16519,Jeans,Locomotive Men Washed Black Jeans,Men,Black,Fall,2011.0,Casual,Jeans,data/subset/images/16519.jpg
46908,Jeans,Peter England Men White Jeans,Men,White,Summer,2012.0,Casual,Jeans,data/subset/images/46908.jpg
39379,Jeans,Peter England Men Navy Blue Party Jeans,Men,Navy Blue,Summer,2012.0,Casual,Jeans,data/subset/images/39379.jpg
10487,Jeans,Flying Machine Men Midrise Blue Jeans,Men,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/10487.jpg
54796,Jeans,Peter England Men Blue Jeans,Men,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/54796.jpg
51360,Jeans,Spykar Women Blue Jeans,Women,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/51360.jpg
11285,Jeans,Wrangler Men Blue Texas Jeans,Men,Blue,Summer,2016.0,Casual,Jeans,data/subset/images/11285.jpg
11297,Jeans,Wrangler Men Blue Custom Jeans,Men,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/11297.jpg
20913,Jeans,Deni Yo Men Washed Blue Jeans,Men,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/20913.jpg
30102,Jeans,Flying Machine Men Blue Jeans,Men,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/30102.jpg
9149,Jeans,Lee Women Rinse Blue Jeans,Women,Blue,Summer,2013.0,Casual,Jeans,data/subset/images/9149.jpg
13348,Jeans,Spykar Women Washed Blue Jeans,Women,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/13348.jpg
13948,Jeans,United Colors of Benetton Women Washed Blue Jeans,Women,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/13948.jpg
12331,Jeans,Spykar Women Ep Jeans Blue Jeans,Women,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/12331.jpg
21582,Jeans,United Colors of Benetton Women Washed Blue Jeans,Women,Blue,Summer,2011.0,Casual,Jeans,data/subset/images/21582.jpg
51353,Jeans,Spykar Women Blue Jeans,Women,Navy Blue,Summer,2012.0,Casual,Jeans,data/subset/images/51353.jpg
41358,Jeans,Wrangler Men Blue Skanders Jeans,Men,Blue,Summer,2016.0,Casual,Jeans,data/subset/images/41358.jpg
16918,Jeans,Spykar Men Washed Blue Jeans,Men,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/16918.jpg
41888,Jeans,Flying Machine Men Blue Jeans,Men,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/41888.jpg
9171,Jeans,Locomotive Men Lio Blue Jeans,Men,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/9171.jpg
51365,Jeans,Spykar  Women Blue Jeans,Women,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/51365.jpg
51601,Jeans,Wrangler Women Black Molly Jeans,Women,Black,Summer,2012.0,Casual,Jeans,data/subset/images/51601.jpg
14129,Jeans,Flying Machine Men Washed Blue Jeans,Men,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/14129.jpg
42594,Jeans,United Colors of Benetton Boys Blue Slim Fit Jeans,Boys,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/42594.jpg
9167,Jeans,Locomotive Men Race Blue Jeans,Men,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/9167.jpg
44815,Jeans,Spykar Women Blue Jeans,Women,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/44815.jpg
13262,Jeans,Palm Tree Kids Girl Washed Blue Jeans,Women,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/13262.jpg
10485,Jeans,Flying Machine Men Midrise Blue Jeans,Men,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/10485.jpg
11234,Jeans,Flying Machine Women Lowrise Black Jeans,Women,Black,Fall,2011.0,Casual,Jeans,data/subset/images/11234.jpg
52554,Jeans,Pepe Jeans Women Blue Jeans,Women,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/52554.jpg
52528,Jeans,Pepe Jeans Women Black Jeans,Women,Grey,Summer,2012.0,Casual,Jeans,data/subset/images/52528.jpg
40927,Jeans,Gini and Jony Boys Comics Blue Jeans,Boys,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/40927.jpg
11345,Jeans,Lee Men Elvira Rinse Black Jeans,Men,Black,Fall,2011.0,Casual,Jeans,data/subset/images/11345.jpg
11330,Jeans,United Colors of Benetton Men Washed Blue Jeans,Men,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/11330.jpg
54334,Jeans,Tokyo Talkies Women Blue Straight Skinny Fit Jeans,Women,Blue,Fall,2012.0,Casual,Jeans,data/subset/images/54334.jpg
41350,Jeans,Wrangler Men Blue Skanders Jeans,Men,Blue,Fall,2013.0,Casual,Jeans,data/subset/images/41350.jpg
7190,Jeans,Jealous 21 Women Rinse Wash Black Jegging,Women,Black,Fall,2011.0,Casual,Jeans,data/subset/images/7190.jpg
41347,Jeans,Wrangler Men Black Texas Jeans,Men,,Fall,2016.0,Casual,Jeans,data/subset/images/41347.jpg
50957,Jeans,Lee Womens Blue Jeans,Women,Blue,Winter,2011.0,Casual,Jeans,data/subset/images/50957.jpg
50954,Jeans,Lee Womens Blue Jeans,Women,Blue,Winter,2011.0,Casual,Jeans,data/subset/images/50954.jpg
16516,Jeans,Locomotive Men Washed Blue Jeans,Men,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/16516.jpg
11346,Jeans,Lee Men Blue Zed Fit Jeans,Men,Blue,Spring,2013.0,Casual,Jeans,data/subset/images/11346.jpg
9142,Jeans,Lee Women Black Eva Fit Jeans,Women,Black,Summer,2013.0,Casual,Jeans,data/subset/images/9142.jpg
51507,Jeans,Denizen Women Indigo Blue Jeans,Women,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/51507.jpg
11296,Jeans,Wrangler Men Blue Custom Jeans,Men,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/11296.jpg
9186,Jeans,Spykar Men Free Wheeler Spirit Denim Blue Jeans,Men,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/9186.jpg
36845,Jeans,Spykar Men Skinny Blue Jeans,Men,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/36845.jpg
20357,Jeans,Spykar Men Washed Blue Jeans,Men,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/20357.jpg
13247,Jeans,Palm Tree Kids Boy Washed Blue Jeans,Men,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/13247.jpg
11244,Jeans,Flying Machine Women Lowrise Blue Jeans,Women,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/11244.jpg
27017,Jeans,Jealous 21 Women Blue Jeans,Women,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/27017.jpg
16917,Jeans,Spykar Men Washed Blue Jeans,Men,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/16917.jpg
11294,Jeans,Wrangler Men Blue Floyd Jeans,Men,Blue,Spring,2013.0,Casual,Jeans,data/subset/images/11294.jpg
15560,Jeans,Spykar Men Washed Blue Jeans,Men,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/15560.jpg
24753,Jeans,Spykar Women Blue Slim Fit Jeans,Women,Blue,Fall,2012.0,Casual,Jeans,data/subset/images/24753.jpg
51606,Jeans,Kraus Jeans Women Blue Jeans,Women,Blue,Fall,2012.0,Casual,Jeans,data/subset/images/51606.jpg
51362,Jeans,Spykar Women Blue Jeans,Women,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/51362.jpg
11340,Jeans,Lee Men Blue Chicago Fit Jeans,Men,Blue,Summer,2017.0,Casual,Jeans,data/subset/images/11340.jpg
29178,Jeans,United Colors of Benetton Women Washed Blue Jeans,Women,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/29178.jpg
51602,Jeans,Wrangler Women Blue Molly Jeans,Women,Blue,Fall,2012.0,Casual,Jeans,data/subset/images/51602.jpg
11286,Jeans,Wrangler Men Black Millard Jeans,Men,Black,Summer,2016.0,Casual,Jeans,data/subset/images/11286.jpg
14127,Jeans,Flying Machine Men Washed Blue Jeans,Men,Blue,Winter,2016.0,Casual,Jeans,data/subset/images/14127.jpg
11339,Jeans,Lee Men Blue Chicago Fit Jeans,Men,Blue,Summer,2017.0,Casual,Jeans,data/subset/images/11339.jpg
11351,Jeans,Lee Men BUD PWL Blue Jeans,Men,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/11351.jpg
40359,Jeans,Tokyo Talkies Women Navy Blue Jeans,Women,Navy Blue,Summer,2012.0,Casual,Jeans,data/subset/images/40359.jpg
11289,Jeans,Wrangler Men Blue Texas Jeans,Men,Blue,Spring,2013.0,Casual,Jeans,data/subset/images/11289.jpg
48398,Jeans,French Connection Men Blue Jeans,Men,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/48398.jpg
51586,Jeans,Wrangler Women Blue Giselle Jeans,Women,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/51586.jpg
16509,Jeans,Locomotive Men Washed Blue Jeans,Men,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/16509.jpg
27032,Jeans,Jealous 21 Women Blue Hip Fit Jeans,Women,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/27032.jpg
9163,Jeans,Locomotive Men Cael Blue Jeans,Men,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/9163.jpg
26999,Jeans,Jealous 21 Women Washed Blue Jeans,Women,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/26999.jpg
28816,Jeans,Denizen Men Blue Jeans,Men,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/28816.jpg
11281,Jeans,Wrangler Men Blue Texas Jeans,Men,Blue,Summer,2016.0,Casual,Jeans,data/subset/images/11281.jpg
11240,Jeans,Flying Machine Women Low Rise Blue Jeans,Women,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/11240.jpg
28818,Jeans,Denizen Men Navy Blue Jeans,Men,Navy Blue,Summer,2012.0,Casual,Jeans,data/subset/images/28818.jpg
33278,Jeans,Gini and Jony Boys Washed Blue Jeans,Boys,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/33278.jpg
27204,Jeans,Doodle Kids Boy Washed Blue Jeans,Men,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/27204.jpg
51475,Jeans,Denizen Men Light Blue Jeans,Men,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/51475.jpg
31673,Jeans,Spykar Men Washed Blue Jeans,Men,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/31673.jpg
32559,Jeans,ONLY Women Black Jeans,Women,Black,Summer,2012.0,Casual,Jeans,data/subset/images/32559.jpg
27002,Jeans,Jealous 21 Women Washed Light Blue Jeans,Women,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/27002.jpg
11327,Jeans,United Colors of Benetton Men Washed Blue Jeans,Men,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/11327.jpg
11239,Jeans,Flying Machine Women Low Rise Black Jeans,Women,Black,Fall,2011.0,Casual,Jeans,data/subset/images/11239.jpg
41889,Jeans,Flying Machine Men Blue Slim Fit Mid-Rise Clean Look Jeans,Men,Blue,Winter,2016.0,Casual,Jeans,data/subset/images/41889.jpg
58418,Jeans,Levis Men Blue Jeans,Men,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/58418.jpg
16508,Jeans,Locomotive Men Washed Blue Jeans,Men,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/16508.jpg
7188,Jeans,Jealous 21 Women Supper Skinny Zipped Medium Blue Jeans,Women,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/7188.jpg
46892,Jeans,Locomotive Men Blue Jeans,Men,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/46892.jpg
16521,Jeans,Locomotive Men Washed Blue Jeans,Men,Blue,Fall,2011.0,Casual,Jeans,data/subset/images/16521.jpg
9176,Jeans,Locomotive Men Barney Grey Jeans,Men,Grey,Fall,2011.0,Casual,Jeans,data/subset/images/9176.jpg
27935,Jeans,Jealous 21 Women Lavender Magic Colour Jeans,Women,Lavender,Summer,2012.0,Casual,Jeans,data/subset/images/27935.jpg
50952,Jeans,Lee Womens Blue Roxy Fit Jeans,Women,Blue,Summer,2013.0,Casual,Jeans,data/subset/images/50952.jpg
43422,Jeans,SPYKAR Men Blue Slim Fit Jeans,Men,Blue,Winter,2013.0,Casual,Jeans,data/subset/images/43422.jpg
50960,Jeans,Lee Womens Blue Jeans,Women,Blue,Summer,2013.0,Casual,Jeans,data/subset/images/50960.jpg
28817,Jeans,Denizen Men Black Jeans,Men,Black,Summer,2012.0,Casual,Jeans,data/subset/images/28817.jpg
11287,Jeans,Wrangler Men Blue Texas Jeans,Men,Blue,Summer,2016.0,Casual,Jeans,data/subset/images/11287.jpg
48378,Jeans,French Connection Men Blue paint Stained Regular Fit Jeans,Men,Blue,Summer,2012.0,Casual,Jeans,data/subset/images/48378.jpg
41354,Jeans,Wrangler Women Black Giselle Jeans,Women,Black,Summer,2012.0,Casual,Jeans,data/subset/images/41354.jpg
36832,Kurtas,Vishudh Women Green White & Green Kurta,Women,Green,Summer,2012.0,Ethnic,Kurtas,data/subset/images/36832.jpg
58658,Kurtas,ALayna Women Green Kurta,Women,Green,Summer,2012.0,Ethnic,Kurtas,data/subset/images/58658.jpg
12789,Kurtas,Mother Earth Women Sajiya Collt White Kurtas,Women,White,Fall,2011.0,Ethnic,Kurtas,data/subset/images/12789.jpg
22031,Kurtas,Vishudh Women Printed Blue Kurta,Women,Blue,Fall,2011.0,Ethnic,Kurtas,data/subset/images/22031.jpg
39452,Kurtas,Diva Women Printed Blue Kurta,Women,Blue,Summer,2012.0,Ethnic,Kurtas,data/subset/images/39452.jpg
12089,Kurtas,W Women Brown Printed Kurta,Women,Brown,Fall,2011.0,Ethnic,Kurtas,data/subset/images/12089.jpg
52100,Kurtas,Myntra Women Red Printed Kurta,Women,Red,Summer,2012.0,Ethnic,Kurtas,data/subset/images/52100.jpg
59369,Kurtas,Vishudh Women Black & White Kurta,Women,Black,Summer,2012.0,Ethnic,Kurtas,data/subset/images/59369.jpg
31698,Kurtas,Folklore Women Printed Pink Kurta,Women,Pink,Summer,2012.0,Ethnic,Kurtas,data/subset/images/31698.jpg
58645,Kurtas,ALayna Women Printed White Kurta,Women,White,Summer,2012.0,Ethnic,Kurtas,data/subset/images/58645.jpg
22052,Kurtas,Vishudh Women Printed Maroon Kurta,Women,Maroon,Fall,2011.0,Ethnic,Kurtas,data/subset/images/22052.jpg
11616,Kurtas,W Women Solid Green Kurtas,Women,Green,Summer,2011.0,Ethnic,Kurtas,data/subset/images/11616.jpg
58666,Kurtas,ALayna Women Navy Blue Kurta,Women,Navy Blue,Summer,2012.0,Ethnic,Kurtas,data/subset/images/58666.jpg
39173,Kurtas,Aneri Women Red Kurta,Women,Red,Summer,2012.0,Ethnic,Kurtas,data/subset/images/39173.jpg
24533,Kurtas,Mother Earth Women Pink Printed Kurta,Women,Pink,Fall,2011.0,Ethnic,Kurtas,data/subset/images/24533.jpg
18274,Kurtas,Aneri Women Niti Purple Kurta,Women,Purple,Fall,2011.0,Ethnic,Kurtas,data/subset/images/18274.jpg
28965,Kurtas,BIBA Women Ethnic White Kurta,Women,White,Summer,2012.0,Ethnic,Kurtas,data/subset/images/28965.jpg
11564,Kurtas,W Women Printed Purple  Kurtas,Women,Purple,Summer,2011.0,Ethnic,Kurtas,data/subset/images/11564.jpg
39166,Kurtas,Aneri Women Black & White Printed Kurta,Women,Black,Summer,2012.0,Ethnic,Kurtas,data/subset/images/39166.jpg
18273,Kurtas,Aneri Women Niti Blue Kurta,Women,Blue,Fall,2011.0,Ethnic,Kurtas,data/subset/images/18273.jpg
21926,Kurtas,BIBA Women Printed Blue Kurta,Women,Blue,Fall,2011.0,Ethnic,Kurtas,data/subset/images/21926.jpg
12061,Kurtas,W Women Printed White Kurtas,Women,White,Fall,2011.0,Ethnic,Kurtas,data/subset/images/12061.jpg
11613,Kurtas,W Women Solid Teal Blue Kurtas,Women,Blue,Summer,2011.0,Ethnic,Kurtas,data/subset/images/11613.jpg
40634,Kurtas,Span Women Red Kurta,Women,Red,Summer,2012.0,Ethnic,Kurtas,data/subset/images/40634.jpg
24380,Kurtas,Folklore Women Purple Printed Kurta,Women,Purple,Fall,2011.0,Ethnic,Kurtas,data/subset/images/24380.jpg
22779,Kurtas,BIBA Women Printed Orange Kurta,Women,Orange,Summer,2011.0,Ethnic,Kurtas,data/subset/images/22779.jpg
22016,Kurtas,BIBA Women Sequin Black Kurta,Women,Black,Fall,2011.0,Ethnic,Kurtas,data/subset/images/22016.jpg
28717,Kurtas,W Women Printed Purple Kurta,Women,Purple,Summer,2012.0,Ethnic,Kurtas,data/subset/images/28717.jpg
11626,Kurtas,W Women Printed Purple Kurtas,Women,Purple,Summer,2011.0,Ethnic,Kurtas,data/subset/images/11626.jpg
59382,Kurtas,Vishudh Women Blue Printed Kurta,Women,Blue,Summer,2012.0,Ethnic,Kurtas,data/subset/images/59382.jpg
42424,Kurtas,Aurelia Women Blue Kurta,Women,Blue,Summer,2012.0,Ethnic,Kurtas,data/subset/images/42424.jpg
27289,Kurtas,Mother Earth Women Striped Grey Kurta,Women,Grey,Fall,2011.0,Ethnic,Kurtas,data/subset/images/27289.jpg
42681,Kurtas,Alma Women Blue Kurta,Women,Blue,Summer,2012.0,Ethnic,Kurtas,data/subset/images/42681.jpg
11807,Kurtas,Vishudh Women Cotton Silk Blue Kurtas,Women,Blue,Fall,2011.0,Ethnic,Kurtas,data/subset/images/11807.jpg
19087,Kurtas,W Women Gathered Design Off White Kurta,Women,Off White,Fall,2011.0,Ethnic,Kurtas,data/subset/images/19087.jpg
39151,Kurtas,Aneri Women Green & Brown Printed Kurta,Women,Green,Summer,2012.0,Ethnic,Kurtas,data/subset/images/39151.jpg
32232,Kurtas,Fabindia Women Printed Blue Kurta,Women,Blue,Summer,2012.0,Ethnic,Kurtas,data/subset/images/32232.jpg
59362,Kurtas,Vishudh Women White Printed Kurta,Women,White,Summer,2012.0,Ethnic,Kurtas,data/subset/images/59362.jpg
31308,Kurtas,W Women Black Kurta,Women,Black,Summer,2012.0,Ethnic,Kurtas,data/subset/images/31308.jpg
23230,Kurtas,Aneri Women Blue Checks Kurta,Women,Blue,Fall,2011.0,Ethnic,Kurtas,data/subset/images/23230.jpg
28727,Kurtas,W Women Printed Cream Kurta,Women,Cream,Summer,2012.0,Ethnic,Kurtas,data/subset/images/28727.jpg
22063,Kurtas,Vishudh Women Printed White and Navy Blue Kurta,Women,White,Fall,2011.0,Ethnic,Kurtas,data/subset/images/22063.jpg
24151,Kurtas,Aurelia Women Black Printed Kurta,Women,Black,Fall,2011.0,Ethnic,Kurtas,data/subset/images/24151.jpg
42533,Kurtas,Mother Earth Women Blue Printed Kurta,Women,Blue,Fall,2012.0,Ethnic,Kurtas,data/subset/images/42533.jpg
32228,Kurtas,Fabindia Women Printed Mustard Kurta,Women,Mustard,Summer,2012.0,Ethnic,Kurtas,data/subset/images/32228.jpg
12080,Kurtas,W Women Printed Yellow Kurtas,Women,Yellow,Fall,2011.0,Ethnic,Kurtas,data/subset/images/12080.jpg
59918,Kurtas,Diva Women Multi Coloured Kurta,Women,Multi,Summer,2012.0,Ethnic,Kurtas,data/subset/images/59918.jpg
43269,Kurtas,Aneri Women Pink Kurta,Women,Pink,Summer,2012.0,Ethnic,Kurtas,data/subset/images/43269.jpg
39183,Kurtas,Aneri Women Multi Coloured Kurta,Women,Multi,Summer,2012.0,Ethnic,Kurtas,data/subset/images/39183.jpg
53427,Kurtas,Alma Women White Printed Kurta,Women,White,Fall,2012.0,Ethnic,Kurtas,data/subset/images/53427.jpg
21885,Kurtas,BIBA Women Printed Green Kurta,Women,Green,Fall,2011.0,Ethnic,Kurtas,data/subset/images/21885.jpg
11606,Kurtas,W Women Solid Grey Kurtas,Women,Grey,Summer,2011.0,Ethnic,Kurtas,data/subset/images/11606.jpg
36830,Kurtas,Vishudh Women Purple Kurta,Women,Purple,Summer,2012.0,Ethnic,Kurtas,data/subset/images/36830.jpg
18254,Kurtas,Aneri Women Protima Green Kurta,Women,Green,Fall,2011.0,Ethnic,Kurtas,data/subset/images/18254.jpg
